external_id,display_name,description,address,latitude,longitude,opening_hours_text,opening_hours_json,source,source_url,is_active,created_at,updated_at
greatlist-msk-restaurant-due-forni,Due Forni,"Элегантный ресторан аутентичной итальянской кухни в Большом Саввинском пер., 11, стр. 1. Кухней управляют итальянцы Винченцо Гуарино и Бруно Марино, десертным баром — выдающийся кондитер Кармине Ди Донна.","Большой Саввинский пер., 11, стр. 1, этаж 1",55.734628,37.568129,Ежедневно 12:00-00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",greatlist,https://greatlist.ru/msk/restaurant/due-forni/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-masa-madre,Masa Madre,"Гастрономическое кафе и пекарня с домашней атмосферой и отличной едой на каждый день по адресу: ул. Солянка, 1/2, стр. 1. Артизанальных хлеб, нескучные сэндвичи, выпечка и отличная винная карта.","ул. Солянка, 1/2с1",55.754114,37.638720,Пн-Чт 08:00-19:00 Пт-Вс 08:00-21:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""08:00"",""to"":""19:00"",""next_day"":false}],""tue"":[{""from"":""08:00"",""to"":""19:00"",""next_day"":false}],""wed"":[{""from"":""08:00"",""to"":""19:00"",""next_day"":false}],""thu"":[{""from"":""08:00"",""to"":""19:00"",""next_day"":false}],""fri"":[{""from"":""08:00"",""to"":""21:00"",""next_day"":false}],""sat"":[{""from"":""08:00"",""to"":""21:00"",""next_day"":false}],""sun"":[{""from"":""08:00"",""to"":""21:00"",""next_day"":false}]}}",greatlist,https://greatlist.ru/msk/restaurant/masa-madre/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-wa-garden,WA Garden,"Три японских проекта под одной крышей по адресу: Романов пер., 2, стр. 1 Uchiwa,посвященный традиционной кухне кайсэки, омакасэ-бар Ayu, и классический ресторан якинику Tajiri Go.","Романов переулок, 2, стр. 1",55.754157,37.608643,Ср-Вс 17:30-23:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""wed"":[{""from"":""17:30"",""to"":""23:00"",""next_day"":false}],""thu"":[{""from"":""17:30"",""to"":""23:00"",""next_day"":false}],""fri"":[{""from"":""17:30"",""to"":""23:00"",""next_day"":false}],""sat"":[{""from"":""17:30"",""to"":""23:00"",""next_day"":false}],""sun"":[{""from"":""17:30"",""to"":""23:00"",""next_day"":false}]}}",greatlist,https://greatlist.ru/msk/restaurant/wa-garden/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-boston-seafood,Boston Seafood & Bar,"Классический рыбный ресторан на Лесной ул., 7 Лучший в городе североамериканский чаудер и большой выбор блюд из главных дальневосточных специалитетов.","Лесная ул., 7",55.77863208050069,37.58727658161037,Вс-Чт 12:00-24:00 Пт-Сб 12:00-01:00 кухня 12:00-23:30,"{""timezone"":""Europe/Moscow"",""weekly"":{""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""01:00"",""next_day"":true},{""from"":""12:00"",""to"":""23:30"",""next_day"":false}],""sat"":[{""from"":""12:00"",""to"":""01:00"",""next_day"":true},{""from"":""12:00"",""to"":""23:30"",""next_day"":false}]}}",greatlist,https://greatlist.ru/msk/restaurant/boston-seafood/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-sartoria-lamberti,Sartoria Lamberti,"Эстетский проект итальянца Уиллиама Ламберти в гостинице The Carlton по адресу:Тверская ул., 3 Посвящен моде и еде: зеркала, драпировки, лингвини с трюфелем, вителло тоннато, etc., etc.","Тверская улица, 3",55.7568962567837,37.613711999927105,Ежедневно 12:00–00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",greatlist,https://greatlist.ru/msk/restaurant/sartoria-lamberti/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-self-edge-japanese-6,Self Edge Japanese,"Филиал петербургского японского ресторана, сделанный в эстетике listening bars. Суть проекта — трепетное отношение к продукту, приключения этого самого продукта в современной японской кухне и цены, позволяющие вовсю популяризировать местные гастроразвлечения вроде мисо-супа с…","ул. Большая Грузинская, 76",55.773781,37.587052,Вс–Чт 13:00–23:00 Пт–Сб 13:00–00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""sun"":[{""from"":""13:00"",""to"":""23:00"",""next_day"":false}],""mon"":[{""from"":""13:00"",""to"":""23:00"",""next_day"":false}],""tue"":[{""from"":""13:00"",""to"":""23:00"",""next_day"":false}],""wed"":[{""from"":""13:00"",""to"":""23:00"",""next_day"":false}],""thu"":[{""from"":""13:00"",""to"":""23:00"",""next_day"":false}],""fri"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}]}}",greatlist,https://greatlist.ru/msk/restaurant/self-edge-japanese-6/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-grand-cru,Grand Cru,"Знаменитый винный бар с креативной кухней на Малой Бронной ул., 22, стр. 2 Отличное меню à la carte и оригинальные дегустационные сеты, составленные талантливым французским шефом Давидом Эммерле.","Малая Бронная улица, 22с2",55.76287154430969,37.595002084570716,Ежедневно 13:00–00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""13:00"",""to"":""00:00"",""next_day"":true}]}}",greatlist,https://greatlist.ru/msk/restaurant/grand-cru/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-niki,Niki,"Ресторан в кинотеатре «Художественный» с современной русской кухней на Арбатской пл.,14, стр. 1 В меню огромный выбор нетривиальных блюд, от пирожков с печенью до окрошки с раками.","Арбатская площадь, 14, стр. 1",55.752379,37.602032,Пн-Пт 12:00-00:00 Сб-Вс 10:00-00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}]}}",greatlist,https://greatlist.ru/msk/restaurant/niki/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-savva,Savva,"Ресторан à la Russe в «Метрополе» по адресу: Театральный пр., 2 Неоклассический интерьер с мрамором и золотом и выдающаяся современная русская кухня бренд-шефа Андрея Шмакова.","Театральный пр., 2 отель",55.7586947837889,37.6208656155888,Ежедневно 12:00–00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""12:00"",""to"":""00:00"",""next_day"":true}]}}",greatlist,https://greatlist.ru/msk/restaurant/savva/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-uzbekistan,Узбекистан,"Легендарный московский ресторан на Неглинной ул., 29, стр. 5, работающий с 1951 года. Мозаичная ручная резьба по дереву, сирийские кальяны, шелковые ковры и самый правильный в столице плов.","Неглинная ул., 29, стр. 5",55.76606784923982,37.620155696694006,Пн-Вс 12:00-23:00 Кулинария 11:00-21:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""12:00"",""to"":""23:00"",""next_day"":false},{""from"":""11:00"",""to"":""21:00"",""next_day"":false}],""tue"":[{""from"":""12:00"",""to"":""23:00"",""next_day"":false},{""from"":""11:00"",""to"":""21:00"",""next_day"":false}],""wed"":[{""from"":""12:00"",""to"":""23:00"",""next_day"":false},{""from"":""11:00"",""to"":""21:00"",""next_day"":false}],""thu"":[{""from"":""12:00"",""to"":""23:00"",""next_day"":false},{""from"":""11:00"",""to"":""21:00"",""next_day"":false}],""fri"":[{""from"":""12:00"",""to"":""23:00"",""next_day"":false},{""from"":""11:00"",""to"":""21:00"",""next_day"":false}],""sat"":[{""from"":""12:00"",""to"":""23:00"",""next_day"":false},{""from"":""11:00"",""to"":""21:00"",""next_day"":false}],""sun"":[{""from"":""12:00"",""to"":""23:00"",""next_day"":false},{""from"":""11:00"",""to"":""21:00"",""next_day"":false}]}}",greatlist,https://greatlist.ru/msk/restaurant/uzbekistan/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-chainaya-tea-cocktails,Chainaya. Tea & Cocktails,"Спикизи-бар с азиатской кухней по адресу: 1-я Тверская-Ямская ул., 29, стр. 1 Сложно найти, невозможно попасть без брони, но усилий определенно стоит: и атмосфера, и коктейльная карта на высоте.","1-я Тверская-Ямская ул., 29, стр. 1",55.776035924715146,37.58519268694678,"Вт-Чт 20:00–01:00 Пт, Сб 20:00–03:00","{""timezone"":""Europe/Moscow"",""weekly"":{""tue"":[{""from"":""20:00"",""to"":""01:00"",""next_day"":true}],""wed"":[{""from"":""20:00"",""to"":""01:00"",""next_day"":true}],""thu"":[{""from"":""20:00"",""to"":""01:00"",""next_day"":true}],""fri"":[{""from"":""20:00"",""to"":""03:00"",""next_day"":true}]}}",greatlist,https://greatlist.ru/msk/restaurant/chainaya-tea-cocktails/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-buro-tsum,Buro TSUM,"Ресторан на последнем этаже главного городского универмага на ул. Петровка, 2. Креативная современная кухня молодого шеф-повара Егора Макарова в изящном зеркально-бархатном антураже.","улица Петровка, 2",55.760489970708264,37.61977873854661,Ежедневно 10:00–00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}]}}",greatlist,https://greatlist.ru/msk/restaurant/buro-tsum/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
greatlist-msk-restaurant-mushrooms,Mushrooms,"Ресторан авторской кухни, посвященный грибам, на ул. Большая Якиманка, 22. Нешаблонный проект бренд-шефа Владимира Мухина с трюфельной овсянкой на завтрак и щами с грибами эноки.","ул. Большая Якиманка, 22",55.738748,37.615089,Ежедневно 10:00–00:00,"{""timezone"":""Europe/Moscow"",""weekly"":{""mon"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""tue"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""wed"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""thu"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""fri"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""sat"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}],""sun"":[{""from"":""10:00"",""to"":""00:00"",""next_day"":true}]}}",greatlist,https://greatlist.ru/msk/restaurant/mushrooms/,true,2026-05-24T00:00:00Z,2026-05-24T00:00:00Z
